<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CDR,D,20010724,000000,8.80233,8.83975,8.29682,8.37166,52767.44187690741,0
CDR,D,20010725,000000,8.48402,8.53086,8.13752,8.13752,42084.6439961062,0
CDR,D,20010726,000000,8.40908,8.76491,8.29682,8.68064,77963.4499171569,0
CDR,D,20010727,000000,8.87717,9.27051,8.87717,9.19607,145823.4492651998,0
CDR,D,20010730,000000,8.99905,10.0581,8.99905,9.50416,138729.75379859607,0
CDR,D,20010731,000000,9.46684,9.86167,9.30774,9.73792,88903.84862371493,0
CDR,D,20010801,000000,9.86167,9.86167,9.54149,9.66425,98149.9873537531,0
CDR,D,20010802,000000,9.70059,10.1318,9.70059,9.93529,134043.04786595382,0
CDR,D,20010803,000000,9.86167,10.01,9.70059,9.81354,53567.73535139324,0
CDR,D,20010806,000000,9.77622,10.1318,9.77622,9.9726,56628.39970801678,0
CDR,D,20010807,000000,9.93529,9.93529,9.81354,9.898,40970.74951635114,0
CDR,D,20010808,000000,9.77622,9.77622,9.30774,9.30774,59491.536158723466,0
CDR,D,20010809,000000,9.19607,9.46684,9.07389,9.46684,32116.612042899756,0
CDR,D,20010810,000000,9.57979,9.81354,9.54149,9.66425,72168.95861524742,0
CDR,D,20010813,000000,9.62693,9.86167,9.62693,9.86167,36800.26342030012,0
CDR,D,20010814,000000,9.86167,10.0581,9.86167,9.93529,63103.03864473117,0
CDR,D,20010816,000000,10.01,10.01,9.77622,9.9726,57427.67499742098,0
CDR,D,20010817,000000,9.86167,9.93529,9.73792,9.86167,68849.67524778542,0
CDR,D,20010820,000000,9.70059,9.81354,9.39319,9.54149,46616.58579628268,0
CDR,D,20010821,000000,9.50416,9.77622,9.50416,9.70059,11643.96459824973,0
CDR,D,20010822,000000,9.57979,9.9726,9.57979,9.77622,24395.714565763657,0
CDR,D,20010823,000000,9.81354,9.9726,9.70059,9.86167,24524.005886100742,0
CDR,D,20010824,000000,9.73792,10.2457,9.73792,10.0945,28583.50980820861,0
CDR,D,20010827,000000,10.2457,10.5246,10.01,10.0945,97443.36690681445,0
CDR,D,20010828,000000,9.9726,10.1701,9.9726,10.0581,43812.504080334314,0
CDR,D,20010829,000000,9.9726,10.1701,9.93529,10.0581,35389.058896588154,0
CDR,D,20010830,000000,10.0945,10.2457,10.0945,10.2457,31919.08413698391,0
CDR,D,20010831,000000,10.1701,10.5246,10.1701,10.4421,73464.09003960702,0
CDR,D,20010903,000000,10.5629,10.9567,10.4785,10.7967,231879.43421443267,0
CDR,D,20010904,000000,11.0314,11.1532,10.6002,10.7967,182728.5857489462,0
CDR,D,20010905,000000,10.6748,11.0678,10.6748,11.0678,45047.562584852945,0
CDR,D,20010906,000000,11.1532,11.2288,10.835,10.835,120921.69671366029,0
CDR,D,20010907,000000,10.7967,10.9086,10.6002,10.6748,69862.76940441875,0
CDR,D,20010910,000000,10.2908,10.7967,10.2908,10.6002,66979.2692520712,0
CDR,D,20010911,000000,10.7594,10.7594,9.77622,10.1701,61585.94287248627,0
CDR,D,20010912,000000,9.46684,9.9726,9.39319,9.9726,174621.79612571216,0
CDR,D,20010913,000000,9.73792,9.9726,9.70059,9.86167,45134.10831682665,0
CDR,D,20010914,000000,9.73792,9.77622,9.03628,9.03628,96534.12762854976,0
CDR,D,20010917,000000,8.99905,8.99905,8.64312,8.76491,52156.53082768127,0
CDR,D,20010918,000000,8.83975,9.27051,8.6057,9.23329,82761.13802374636,0
CDR,D,20010919,000000,9.23329,9.54149,9.23329,9.46684,50233.17920770059,0
CDR,D,20010920,000000,9.54149,9.54149,9.19607,9.34506,16776.63559683191,0
CDR,D,20010921,000000,8.96153,9.27051,8.68064,8.80233,39843.61863052873,0
CDR,D,20010924,000000,9.19607,9.27051,8.64312,8.96153,35191.5309906713,0
CDR,D,20010925,000000,8.99905,8.99905,8.64312,8.68064,124756.18173263391,0
CDR,D,20010926,000000,8.76491,8.76491,8.6057,8.68064,99408.46411515852,0
CDR,D,20010927,000000,8.80233,8.80233,8.21246,8.48402,29777.840909445502,0
CDR,D,20010928,000000,8.6057,8.80233,8.56828,8.6057,67660.43507195874,0
CDR,D,20011001,000000,8.6057,8.72739,8.6057,8.72739,16167.760917770065,0
CDR,D,20011002,000000,8.83975,8.83975,8.29682,8.48402,25260.153700419043,0
CDR,D,20011003,000000,8.48402,8.48402,8.24987,8.24987,30219.73323505281,0
CDR,D,20011004,000000,8.48402,8.48402,8.29682,8.33424,50044.814967522536,0
CDR,D,20011005,000000,8.37166,8.6057,8.37166,8.53086,24194.113919519234,0
CDR,D,20011008,000000,8.53086,8.53086,8.29682,8.40908,28792.23775002754,0
CDR,D,20011009,000000,8.48402,8.87717,8.40908,8.72739,88223.70098891004,0
CDR,D,20011010,000000,8.87717,9.27051,8.72739,9.14833,165348.16639846063,0
CDR,D,20011011,000000,9.57979,10.3282,9.07389,9.62693,322538.6339195951,0
CDR,D,20011012,000000,9.73792,9.73792,9.39319,9.70059,105080.77320722783,0
CDR,D,20011015,000000,9.57979,10.2074,9.46684,9.73792,105839.32109334724,0
CDR,D,20011016,000000,10.0581,10.7594,9.9726,10.6002,162318.04759430545,0
CDR,D,20011017,000000,11.1905,11.6207,10.0581,10.5246,225228.64925852898,0
CDR,D,20011018,000000,10.01,10.5629,9.898,10.2457,135665.016701649,0
CDR,D,20011019,000000,10.2457,10.6002,10.0581,10.2908,94174.99279345464,0
CDR,D,20011022,000000,10.2457,10.5629,10.2457,10.5629,109158.60446080523,0
CDR,D,20011023,000000,10.835,11.0678,10.2908,10.4785,221210.89092477947,0
CDR,D,20011024,000000,10.2457,10.6385,10.1701,10.6385,122094.64592817165,0
CDR,D,20011025,000000,10.9086,11.1051,10.2457,10.2908,174623.8324958835,0
CDR,D,20011026,000000,10.5629,10.7967,10.4785,10.6385,124274.58018882952,0
CDR,D,20011029,000000,10.835,10.8713,10.4785,10.6748,144641.3363849426,0
CDR,D,20011030,000000,10.3282,10.4421,10.0581,10.0581,96298.92687459811,0
CDR,D,20011031,000000,9.9726,10.4038,9.93529,10.4038,72133.32213737589,0
CDR,D,20011102,000000,10.4421,10.4421,10.2074,10.3665,38178.88602138751,0
CDR,D,20011105,000000,10.2457,10.4038,10.2457,10.3282,22566.03597333118,0
CDR,D,20011106,000000,10.4038,10.4785,10.0945,10.1318,28923.583625611565,0
CDR,D,20011107,000000,10.0581,10.2457,9.898,9.9726,45054.68988042745,0
CDR,D,20011108,000000,10.0581,10.4785,9.898,10.4785,52412.095283273804,0
CDR,D,20011109,000000,10.2908,10.7221,10.1701,10.1701,99924.6839517548,0
CDR,D,20011112,000000,10.4421,10.4785,10.01,10.0581,49996.96026866729,0
CDR,D,20011113,000000,10.2908,10.4421,10.1701,10.4038,58908.11610671171,0
CDR,D,20011114,000000,10.6385,11.0314,10.3665,10.9567,267930.31341434916,0
CDR,D,20011115,000000,10.994,11.1905,10.4785,10.4785,188788.82335726664,0
CDR,D,20011116,000000,10.5246,10.7967,10.4785,10.5629,45078.10813731426,0
CDR,D,20011119,000000,10.7221,10.7967,10.2457,10.4785,69408.65885782773,0
CDR,D,20011120,000000,10.4785,10.6385,10.3665,10.4421,41345.44162654297,0
CDR,D,20011121,000000,10.5246,10.5629,10.0945,10.0945,118407.79774609132,0
CDR,D,20011122,000000,9.86167,10.2074,9.77622,10.2074,107351.32594018294,0
CDR,D,20011123,000000,10.2074,10.2074,9.81354,9.9726,155924.86346415454,0
CDR,D,20011126,000000,10.01,10.0581,9.77622,9.898,56156.98001503082,0
CDR,D,20011127,000000,9.898,10.01,9.86167,9.86167,32424.103937677115,0
CDR,D,20011128,000000,9.62693,10.01,9.62693,9.898,55219.2315544681,0
CDR,D,20011129,000000,10.01,10.0581,9.898,9.898,38351.977485334915,0
CDR,D,20011130,000000,9.898,10.01,9.66425,9.66425,29083.438683492604,0
CDR,D,20011203,000000,9.50416,9.54149,9.11111,9.50416,34084.763806489755,0
CDR,D,20011204,000000,9.81354,9.93529,9.66425,9.86167,45409.01828897841,0
CDR,D,20011205,000000,10.1701,10.2457,9.898,10.01,69032.94856255325,0
CDR,D,20011206,000000,10.2074,10.2074,10.01,10.01,61919.90757939736,0
CDR,D,20011207,000000,9.9726,10.1318,9.9726,10.1318,39678.672647237465,0
CDR,D,20011210,000000,10.01,10.1318,9.70059,9.70059,69771.13274703483,0
CDR,D,20011211,000000,9.50416,9.66425,9.42952,9.57979,85484.78311821286,0
CDR,D,20011212,000000,9.77622,9.77622,9.39319,9.46684,48279.28203525961,0
CDR,D,20011213,000000,9.46684,9.46684,8.53086,8.53086,86281.00385237113,0
CDR,D,20011214,000000,8.48402,8.76491,8.4466,8.6057,55500.250637112724,0
CDR,D,20011217,000000,8.76491,8.80233,8.40908,8.72739,102289.9278973438,0
CDR,D,20011218,000000,8.6057,9.11111,8.6057,9.07389,152088.34207500957,0
CDR,D,20011219,000000,9.03628,9.03628,8.68064,8.87717,113024.65321732886,0
CDR,D,20011220,000000,8.87717,8.87717,8.76491,8.87717,115280.95135913495,0
CDR,D,20011221,000000,8.72739,8.96153,8.6057,8.68064,49198.70316434474,0
CDR,D,20011227,000000,8.80233,9.07389,8.6057,9.07389,368524.9631500914,0
CDR,D,20011228,000000,9.70059,9.70059,8.76491,8.99905,1117142.490167406,0
CDR,D,20011231,000000,8.99905,9.03628,8.68064,8.91478,73502.78107272448,0
CDR,D,20020102,000000,8.99905,8.99905,8.72739,8.76491,10523.961008001816,0
CDR,D,20020103,000000,8.87717,9.19607,8.83975,9.19607,62860.710595205004,0
CDR,D,20020104,000000,9.42952,9.42952,8.83975,8.87717,187312.45498830345,0
CDR,D,20020107,000000,8.87717,9.03628,8.6057,8.80233,98734.4255908455,0
CDR,D,20020108,000000,8.80233,8.80233,8.40908,8.6057,103219.5308772514,0
CDR,D,20020109,000000,8.64312,9.07389,8.53086,8.99905,125702.07567385178,0
CDR,D,20020110,000000,9.07389,9.11111,8.76491,8.91478,202936.50507226892,0
CDR,D,20020111,000000,8.87717,9.03628,8.83975,8.91478,67835.56290607042,0
CDR,D,20020114,000000,8.91478,8.91478,8.64312,8.72739,57838.00358548433,0
CDR,D,20020115,000000,8.56828,8.68064,8.56828,8.6057,54376.17430653623,0
CDR,D,20020116,000000,8.72739,8.80233,8.6057,8.6057,100215.88488521887,0
CDR,D,20020117,000000,8.76491,8.76491,8.64312,8.76491,94112.88350345039,0
CDR,D,20020118,000000,8.83975,8.83975,8.64312,8.68064,84754.74441438743,0
CDR,D,20020121,000000,8.64312,8.68064,8.48402,8.48402,43879.70429574879,0
CDR,D,20020128,000000,8.6057,8.6057,5.47808,6.45197,1213314.143906692,0
CDR,D,20020129,000000,6.57365,6.72354,6.3022,6.35827,307732.1864565165,0
CDR,D,20020130,000000,6.3022,6.35827,5.94636,6.21783,139362.04673454573,0
CDR,D,20020131,000000,6.3022,6.3022,6.02121,6.14289,55635.669253024316,0
CDR,D,20020201,000000,6.21783,6.21783,5.71222,5.82458,140310.99523101558,0
CDR,D,20020204,000000,5.55292,5.67471,4.97238,5.02865,983203.2971797877,0
CDR,D,20020205,000000,5.04741,5.3563,4.90687,5.24403,206354.55239268934,0
CDR,D,20020206,000000,5.39382,5.44056,5.08483,5.08483,161408.80831604076,0
CDR,D,20020207,000000,5.12225,5.20652,5.06607,5.08483,56560.18130751966,0
CDR,D,20020208,000000,5.02865,5.15967,5.02865,5.15967,32906.72366656616,0
CDR,D,20020211,000000,5.33763,5.33763,5.0099,5.06607,60732.70377373396,0
CDR,D,20020212,000000,5.06607,5.10349,4.88811,4.88811,33749.78091449803,0
CDR,D,20020213,000000,4.83193,4.88811,4.69149,4.757,66915.12359190265,0
CDR,D,20020214,000000,4.86945,4.86945,4.69149,4.69149,35232.258393953045,0
CDR,D,20020215,000000,4.69149,4.757,4.43859,4.49486,118006.63282376778,0
CDR,D,20020218,000000,4.59789,4.59789,4.1297,4.20454,171804.47800370146,0
CDR,D,20020219,000000,4.18578,4.18578,3.93298,4.04543,133252.9362422844,0
CDR,D,20020220,000000,4.00791,4.09219,3.95174,4.04543,112361.8147289199,0
CDR,D,20020221,000000,4.14836,4.38251,4.11094,4.2232,205316.0036090029,0
CDR,D,20020222,000000,4.18578,4.29814,4.14836,4.29814,72923.43376104128,0
CDR,D,20020225,000000,4.69149,5.44056,4.57913,5.0099,809345.1398656081,0
CDR,D,20020226,000000,5.2627,5.2627,4.92552,4.99103,687491.8038018789,0
CDR,D,20020227,000000,4.97238,5.02865,4.757,4.92552,288857.0714055962,0
CDR,D,20020228,000000,4.92552,4.97238,4.83193,4.97238,53792.75425452547,0
CDR,D,20020301,000000,4.99103,4.99103,4.81317,4.86945,1196623.0358567925,0
CDR,D,20020304,000000,5.0099,5.04741,4.49486,4.69149,568234.8396973609,0
CDR,D,20020305,000000,4.69149,4.757,4.57913,4.59789,73237.03476631151,0
CDR,D,20020306,000000,4.54162,4.61655,4.40116,4.49486,111438.32085950619,0
CDR,D,20020307,000000,4.56037,4.56037,4.38251,4.45734,83652.04997053446,0
CDR,D,20020308,000000,4.54162,4.54162,4.40116,4.43859,76210.1352058787,0
CDR,D,20020311,000000,4.47601,4.47601,4.41992,4.41992,24397.750935927947,0
CDR,D,20020312,000000,4.38251,4.63531,4.34509,4.41992,234698.7887066147,0
CDR,D,20020313,000000,4.41992,4.51352,4.36374,4.41992,94332.81148117139,0
CDR,D,20020314,000000,4.32622,4.41992,4.32622,4.34509,41303.69603817858,0
CDR,D,20020315,000000,4.38251,4.38251,4.34509,4.38251,21402.250424555594,0
CDR,D,20020318,000000,4.41992,4.41992,4.34509,4.38251,29181.18445136838,0
CDR,D,20020319,000000,4.36374,4.36374,4.11094,4.14836,69250.84017011098,0
CDR,D,20020320,000000,4.14836,4.18578,4.02668,4.02668,87980.35475430223,0
CDR,D,20020321,000000,4.11094,4.11094,3.98916,3.98916,64952.06275372288,0
CDR,D,20020322,000000,4.04543,4.18578,4.00791,4.14836,92112.1498172348,0
CDR,D,20020325,000000,4.20454,4.20454,4.02668,4.04543,91191.710503067,0
CDR,D,20020326,000000,3.95174,4.00791,3.91432,3.93298,147438.2908053205,0
CDR,D,20020327,000000,3.91432,4.00791,3.8768,3.89546,94065.02880459414,0
CDR,D,20020328,000000,3.91432,4.00791,3.89546,3.91432,89634.90551262301,0
CDR,D,20020402,000000,3.89546,3.95174,3.8768,3.91432,11616.473601035359,0
CDR,D,20020403,000000,3.89546,3.89546,3.57715,3.7176,74413.03853607182,0
CDR,D,20020404,000000,3.7176,3.7176,3.44603,3.44603,147101.2715431574,0
CDR,D,20020405,000000,3.52087,3.5583,3.4648,3.48345,106373.86826141509,0
CDR,D,20020408,000000,3.48345,3.48345,3.0902,3.12772,94089.46524656359,0
CDR,D,20020409,000000,3.16514,3.16514,2.73438,2.931,414346.3463972935,0
CDR,D,20020410,000000,2.931,2.94976,2.81864,2.85606,114430.76681562756,0
CDR,D,20020411,000000,2.87482,2.89358,2.64068,2.69696,123786.86953453127,0
CDR,D,20020412,000000,2.73438,2.73438,2.33169,2.42529,442871.8196558335,0
CDR,D,20020415,000000,2.42529,2.65954,2.11631,2.65954,743449.2195408277,0
CDR,D,20020416,000000,2.75313,2.931,2.54709,2.54709,609387.8443434022,0
CDR,D,20020417,000000,2.65954,2.65954,2.42529,2.42529,310206.37620588037,0
CDR,D,20020418,000000,2.42529,2.54709,2.42529,2.44406,115334.91516847903,0
CDR,D,20020419,000000,2.48148,2.67819,2.46281,2.54709,180706.4701760081,0
CDR,D,20020422,000000,2.56574,2.79989,2.51899,2.73438,202456.9398986258,0
CDR,D,20020423,000000,2.79989,2.87482,2.62192,2.62192,322714.77993878647,0
CDR,D,20020424,000000,2.64068,2.67819,2.51899,2.56574,173052.7729142905,0
CDR,D,20020425,000000,2.5845,2.60326,2.50033,2.60326,33647.96240629367,0
CDR,D,20020426,000000,2.60326,2.67819,2.5845,2.60326,66409.0856061268,0
CDR,D,20020429,000000,2.62192,2.69696,2.5845,2.62192,100598.72247606785,0
CDR,D,20020430,000000,2.69696,2.69696,2.5845,2.64068,44183.123450198575,0
CDR,D,20020502,000000,2.67819,2.67819,2.5845,2.60326,44759.41620663482,0
CDR,D,20020506,000000,2.5845,2.60326,2.50033,2.56574,71532.59293897019,0
CDR,D,20020507,000000,2.54709,2.54709,2.48148,2.51899,65882.68391871008,0
CDR,D,20020508,000000,2.48148,2.54709,2.48148,2.50033,45080.144507478544,0
CDR,D,20020509,000000,2.5845,2.62192,2.48148,2.48148,138234.91584872332,0
CDR,D,20020510,000000,2.48148,2.48148,2.42529,2.44406,81279.67872937297,0
CDR,D,20020513,000000,2.38788,2.46281,2.28485,2.36912,115935.64436688875,0
CDR,D,20020514,000000,2.38788,2.42529,2.30351,2.42529,123199.37674218992,0
CDR,D,20020515,000000,2.44406,2.48148,2.36912,2.46281,89376.28650178354,0
CDR,D,20020516,000000,2.46281,2.51899,2.42529,2.50033,166453.91539755953,0
CDR,D,20020517,000000,2.5845,2.62192,2.48148,2.48148,198275.25376667271,0
CDR,D,20020520,000000,2.51899,2.56574,2.50033,2.51899,52478.27731360663,0
CDR,D,20020521,000000,2.51899,2.56574,2.51899,2.51899,36958.082108016875,0
CDR,D,20020522,000000,2.56574,2.5845,2.46281,2.46281,83880.12342891262,0
CDR,D,20020523,000000,2.50033,2.50033,2.46281,2.50033,22846.03687089316,0
CDR,D,20020524,000000,2.50033,2.64068,2.46281,2.64068,160255.20461808157,0
CDR,D,20020527,000000,2.64068,2.931,2.62192,2.89358,769840.5768673987,0
CDR,D,20020528,000000,2.931,3.16514,2.69696,2.69696,899384.2648557986,0
CDR,D,20020529,000000,2.71571,2.8374,2.71571,2.81864,238454.87347426874,0
CDR,D,20020531,000000,2.87482,2.931,2.81864,2.8374,135377.8885085075,0
CDR,D,20020603,000000,2.89358,2.91234,2.8374,2.87482,117372.30351765685,0
CDR,D,20020604,000000,2.89358,2.9966,2.87482,2.9966,229970.337185606,0
CDR,D,20020605,000000,3.0902,3.14639,3.01537,3.05279,319099.2047124512,0
CDR,D,20020606,000000,3.10887,3.10887,2.91234,2.91234,274296.00654729275,0
CDR,D,20020607,000000,2.85606,3.03402,2.8374,3.03402,216346.00260277453,0
CDR,D,20020610,000000,3.01537,3.0902,2.9966,3.03402,64353.369925481464,0
CDR,D,20020611,000000,3.03402,3.07145,2.96842,3.05279,85648.71091642248,0
CDR,D,20020612,000000,3.05279,3.0902,2.9966,3.07145,62959.47454816342,0
CDR,D,20020613,000000,3.0902,3.28683,3.0902,3.23065,629912.4192272351,0
CDR,D,20020614,000000,3.23065,3.23065,3.12772,3.16514,184996.0839266594,0
CDR,D,20020617,000000,3.21198,3.32425,3.21198,3.32425,251960.0804024949,0
CDR,D,20020618,000000,3.44603,3.5583,3.42738,3.4648,495223.84201926325,0
CDR,D,20020619,000000,3.42738,3.48345,3.36177,3.42738,326994.21183862136,0
CDR,D,20020620,000000,3.38052,3.53963,3.38052,3.48345,130956.92888228322,0
CDR,D,20020621,000000,3.53963,3.75511,3.52087,3.7176,271261.81500279484,0
CDR,D,20020624,000000,3.73626,3.93298,3.7176,3.77378,427742.6075217407,0
CDR,D,20020625,000000,3.8768,3.8768,3.38052,3.61467,156069.44574579588,0
CDR,D,20020626,000000,3.38052,3.48345,3.1838,3.26807,290295.7669265256,0
CDR,D,20020627,000000,3.3431,3.44603,3.30559,3.42738,174796.92395982283,0
CDR,D,20020628,000000,3.48345,3.5583,3.1838,3.44603,229109.97079128222,0
CDR,D,20020701,000000,3.36177,3.36177,3.21198,3.21198,56526.581199812426,0
CDR,D,20020702,000000,3.10887,3.16514,2.81864,2.81864,147839.45572764406,0
CDR,D,20020703,000000,2.64068,3.03402,2.56574,3.01537,468940.41231139045,0
CDR,D,20020704,000000,3.12772,3.28683,2.94976,3.12772,282024.0313199973,0
CDR,D,20020705,000000,3.1838,3.1838,3.12772,3.16514,59610.663813321764,0
CDR,D,20020708,000000,3.12772,3.21198,3.10887,3.14639,17148.27315177781,0
CDR,D,20020709,000000,3.12772,3.16514,3.0902,3.12772,17590.165477384107,0
CDR,D,20020710,000000,3.16514,3.16514,2.94976,3.05279,27522.56095271902,0
CDR,D,20020711,000000,2.931,3.01537,2.85606,2.91234,43073.30171077109,0
CDR,D,20020712,000000,2.91234,2.94976,2.89358,2.931,17107.545748496068,0
CDR,D,20020715,000000,2.91234,2.91234,2.78112,2.78112,29439.80346220785,0
CDR,D,20020716,000000,2.85606,2.91234,2.78112,2.85606,31791.811001728467,0
CDR,D,20020717,000000,2.81864,3.03402,2.79989,3.03402,34986.87578918095,0
CDR,D,20020718,000000,3.16514,3.28683,3.05279,3.07145,133329.3001234427,0
CDR,D,20020719,000000,2.931,3.01537,2.91234,2.9966,30853.044356084105,0
CDR,D,20020722,000000,2.8374,2.89358,2.81864,2.85606,30281.842525057065,0
CDR,D,20020723,000000,2.94976,2.96842,2.85606,2.91234,33437.19809431046,0
CDR,D,20020724,000000,2.85606,2.87482,2.73438,2.85606,51596.52903255732,0
CDR,D,20020725,000000,3.03402,3.05279,2.78112,2.931,93127.28034403242,0
CDR,D,20020726,000000,2.85606,2.96842,2.85606,2.89358,51601.61995796754,0
CDR,D,20020729,000000,2.931,2.931,2.87482,2.91234,11025.926253450096,0
CDR,D,20020730,000000,2.931,2.931,2.81864,2.8374,36800.26342030012,0
CDR,D,20020731,000000,2.81864,2.87482,2.69696,2.79989,70466.55315807038,0
CDR,D,20020801,000000,2.81864,2.81864,2.73438,2.81864,27785.252703887065,0
CDR,D,20020802,000000,2.73438,2.78112,2.69696,2.71571,47200.00584829343,0
CDR,D,20020805,000000,2.71571,2.71571,2.60326,2.62192,58220.8411763323,0
CDR,D,20020806,000000,2.5845,2.69696,2.56574,2.65954,40628.63932878391,0
CDR,D,20020807,000000,2.67819,2.73438,2.64068,2.64068,56383.01710324368,0
CDR,D,20020808,000000,2.64068,2.71571,2.60326,2.62192,68008.65437001784,0
CDR,D,20020809,000000,2.64068,2.65954,2.64068,2.65954,15217.794236222619,0
CDR,D,20020812,000000,2.71571,2.71571,2.71571,2.71571,2.0363701640871166,0
CDR,D,20020813,000000,2.71571,2.73438,2.64068,2.73438,9157.556627899763,0
CDR,D,20020814,000000,2.71571,2.71571,2.65954,2.69696,17056.63649439389,0
CDR,D,20020816,000000,2.73438,2.75313,2.69696,2.73438,5920.746252083291,0
CDR,D,20020819,000000,2.65954,2.75313,2.65954,2.73438,4012.6674083336634,0
CDR,D,20020820,000000,2.73438,2.78112,2.69696,2.78112,15985.505788083865,0
CDR,D,20020821,000000,2.69696,2.78112,2.69696,2.78112,21783.051645240288,0
CDR,D,20020822,000000,2.79989,2.79989,2.73438,2.73438,20031.773304125367,0
CDR,D,20020823,000000,2.73438,2.75313,2.73438,2.75313,20382.028972347747,0
CDR,D,20020826,000000,2.75313,2.81864,2.69696,2.78112,8690.20967524177,0
CDR,D,20020827,000000,2.78112,2.79989,2.73438,2.75313,29715.731619441252,0
CDR,D,20020828,000000,2.73438,2.73438,2.69696,2.69696,54350.71967948515,0
CDR,D,20020829,000000,2.65954,2.69696,2.64068,2.69696,36325.78917206824,0
CDR,D,20020830,000000,2.65954,2.71571,2.65954,2.69696,23246.183608136078,0
CDR,D,20020902,000000,2.65954,2.65954,2.62192,2.64068,49883.94172455985,0
CDR,D,20020903,000000,2.62192,2.62192,2.46281,2.46281,56391.16258390084,0
CDR,D,20020904,000000,2.50033,2.50033,2.11631,2.22868,85185.43670409267,0
CDR,D,20020905,000000,2.22868,2.35046,2.11631,2.13508,119082.85445548802,0
CDR,D,20020906,000000,2.13508,2.28485,2.13508,2.26609,89065.74005176027,0
CDR,D,20020909,000000,2.24743,2.42529,2.17249,2.38788,30865.262577068832,0
CDR,D,20020910,000000,2.46281,2.46281,2.33169,2.35046,144721.77300642343,0
CDR,D,20020911,000000,2.33169,2.35046,2.28485,2.35046,82152.26334468451,0
CDR,D,20020912,000000,2.30351,2.33169,2.21001,2.26609,20574.465952854385,0
CDR,D,20020913,000000,2.22868,2.22868,2.17249,2.17249,17610.52917902498,0
CDR,D,20020916,000000,2.30351,2.62192,2.26609,2.5845,443225.1298792967,0
